ADRCD_NM,ADRCD_CD,LCTN_SC_CODE,SCHUL_CODE,SCHUL_NM,SCHUL_KND_SC_CODE,PBAN_EXCP_YN,SEM_STR,AIR_BACT_STB_YN,AIR_BACT_RSLT_NMVL,AIR_BACT_RSLT_NMVL_2,FALL_BACT_STB_YN,FALL_BACT_RSLT_NMVL,FALL_BACT_RSLT_NMVL_2,MITE_STB_YN,MITE_RSLT_NMVL,MITE_RSLT_NMVL_2,RN_STB_YN,RN_RSLT_NMVL,RN_RSLT_NMVL_2,O3_STB_YN,O3_RSLT_NMVL,O3_RSLT_NMVL_2,ASBESTOS_STB_YN,ASBESTOS_RSLT_NMVL,ASBESTOS_RSLT_NMVL_2
서울특별시 동대문구,1123010300.0,1,S010001373,성일중학교,3,N,상반기,적합,174.0,131.0,적합,0.0,3.0,적합,19.0,19.0,적합,20.0,20.0,적합,0.039,0.033,해당없음,,
서울특별시 동대문구,1123010300.0,1,S010001373,성일중학교,3,N,하반기,적합,286.0,,해당없음,,,적합,19.0,,적합,23.4,,적합,0.01,,해당없음,,
서울특별시 동대문구,1123010500.0,1,S010001375,숭인중학교,3,N,상반기,적합,41.0,,적합,4.0,,적합,20.0,,적합,38.9,,적합,0.03,,해당없음,,
서울특별시 동대문구,1123010500.0,1,S010001375,숭인중학교,3,N,하반기,적합,116.0,,적합,4.0,,적합,20.0,,미실시,,,적합,0.03,,적합,0.01,
서울특별시 중랑구,1126010200.0,1,S010001376,신현중학교,3,N,상반기,적합,311.0,191.0,해당없음,,,적합,20.0,,적합,23.0,,적합,0.01,0.01,적합,0.01,
서울특별시 중랑구,1126010200.0,1,S010001376,신현중학교,3,N,하반기,적합,571.0,,적합,0.0,,적합,20.0,,적합,31.3,,적합,0.01,,적합,0.01,
서울특별시 중랑구,1126010100.0,1,S010001378,용마중학교,3,N,상반기,적합,275.0,,적합,0.0,,적합,10.0,,적합,53.3,,적합,0.01,,적합,0.01,
서울특별시 중랑구,1126010100.0,1,S010001378,용마중학교,3,N,하반기,적합,275.0,,미실시,,,미실시,,,적합,53.3,,적합,0.01,,미실시,,
서울특별시 중랑구,1126010400.0,1,S010001379,원묵중학교,3,N,상반기,적합,171.0,,적합,0.0,,적합,0.2,,적합,13.1,,적합,0.01,,적합,0.01,
서울특별시 중랑구,1126010400.0,1,S010001379,원묵중학교,3,N,하반기,적합,171.0,,적합,1.0,,적합,20.0,,적합,13.1,,적합,0.01,,적합,0.01,
서울특별시 중랑구,1126010300.0,1,S010001380,장안중학교,3,N,상반기,적합,418.0,,적합,0.0,,적합,20.0,,적합,55.0,,적합,0.01,,해당없음,,
서울특별시 중랑구,1126010300.0,1,S010001380,장안중학교,3,N,하반기,적합,134.0,257.0,적합,0.0,,적합,0.0,,해당없음,,,적합,0.01,0.01,해당없음,,
서울특별시 동대문구,1123010600.0,1,S010001381,장평중학교,3,N,상반기,적합,275.0,,해당없음,,,적합,20.0,,적합,36.0,,적합,0.01,0.01,해당없음,,
서울특별시 동대문구,1123010600.0,1,S010001381,장평중학교,3,N,하반기,적합,627.0,,해당없음,,,적합,20.0,,적합,28.7,,적합,0.01,,해당없음,,
서울특별시 동대문구,1123010400.0,1,S010001382,전농중학교,3,N,상반기,적합,202.0,,해당없음,,,적합,0.0,,적합,36.0,,적합,0.01,0.01,적합,0.01,
서울특별시 동대문구,1123010400.0,1,S010001382,전농중학교,3,N,하반기,적합,269.0,,해당없음,,,적합,20.0,,적합,39.8,,적합,0.01,,적합,0.01,
서울특별시 동대문구,1123010900.0,1,S010001383,전동중학교,3,N,상반기,적합,529.0,,미실시,,,적합,20.0,,적합,140.0,,적합,0.01,,해당없음,,
서울특별시 동대문구,1123010900.0,1,S010001383,전동중학교,3,N,하반기,적합,683.0,,미실시,,,적합,20.0,,적합,50.9,,적합,0.01,,해당없음,,
서울특별시 동대문구,1123010400.0,1,S010001384,전일중학교,3,N,상반기,적합,254.0,298.0,해당없음,,,적합,20.0,,적합,10.7,,적합,0.01,0.01,적합,0.01,
서울특별시 동대문구,1123010400.0,1,S010001384,전일중학교,3,N,하반기,적합,232.0,,해당없음,,,적합,20.0,,적합,43.5,,적합,0.01,,적합,0.01,
서울특별시 중랑구,1126010300.0,1,S010001386,중랑중학교,3,N,상반기,적합,111.0,,적합,0.1,,적합,20.0,,적합,13.1,,적합,0.01,,해당없음,,
서울특별시 중랑구,1126010300.0,1,S010001386,중랑중학교,3,N,하반기,적합,90.0,,적합,0.0,,적합,20.0,,적합,13.1,,적합,0.01,,해당없음,,
서울특별시 중랑구,1126010100.0,1,S010001387,중화중학교,3,N,상반기,적합,200.0,,적합,5.0,,적합,50.0,,적합,45.0,,적합,0.01,,해당없음,,
서울특별시 중랑구,1126010100.0,1,S010001387,중화중학교,3,N,하반기,적합,291.0,,적합,0.0,,적합,20.0,,적합,17.6,,적합,0.01,,해당없음,,
서울특별시 동대문구,1123010700.0,1,S010001388,청량중학교,3,N,상반기,적합,423.7,,적합,1.0,,적합,20.0,,적합,50.0,,적합,0.01,,적합,0.01,
서울특별시 동대문구,1123010700.0,1,S010001388,청량중학교,3,N,하반기,적합,387.0,,해당없음,,,적합,20.0,,적합,58.2,,적합,0.01,,적합,0.01,
서울특별시 중랑구,1126010400.0,1,S010001389,태릉중학교,3,N,상반기,적합,171.6,,적합,1.0,,적합,20.0,,적합,35.6,,적합,0.02,,해당없음,,
서울특별시 중랑구,1126010400.0,1,S010001389,태릉중학교,3,N,하반기,적합,59.0,,적합,0.7,,적합,20.0,,적합,49.8,,적합,0.02,,미실시,,
서울특별시 동대문구,1123010900.0,1,S010001393,휘경중학교,3,N,상반기,적합,433.0,,적합,4.0,,적합,20.0,,적합,148.0,,적합,0.03,,해당없음,,
서울특별시 동대문구,1123010900.0,1,S010001393,휘경중학교,3,N,하반기,적합,139.0,,적합,0.0,,적합,20.0,,적합,32.4,,적합,0.01,,미실시,,
서울특별시 동작구,1159010800.0,1,S010001545,강남중학교,3,N,상반기,적합,596.0,395.0,적합,4.0,4.0,적합,20.0,,적합,97.0,,적합,0.02,0.02,적합,0.001,
서울특별시 동작구,1159010800.0,1,S010001545,강남중학교,3,N,하반기,적합,530.0,,적합,4.0,,적합,20.0,,적합,97.0,,적합,0.03,,적합,0.0,
서울특별시 동작구,1159010200.0,1,S010001546,강현중학교,3,N,상반기,적합,79.0,13.0,해당없음,,,적합,20.0,,적합,27.0,,적합,0.017,0.007,적합,0.01,
서울특별시 동작구,1159010200.0,1,S010001546,강현중학교,3,N,하반기,적합,134.0,,미실시,,,적합,20.0,,적합,33.5,,적합,0.0,,적합,0.01,
서울특별시 관악구,1162010100.0,1,S010001547,관악중학교,3,N,상반기,적합,142.0,92.0,적합,0.0,0.0,적합,20.0,,적합,51.0,,적합,0.027,0.026,적합,0.007,
서울특별시 관악구,1162010100.0,1,S010001547,관악중학교,3,N,하반기,적합,159.0,,적합,0.0,,적합,20.0,,적합,51.0,,적합,0.02,,적합,0.0,
서울특별시 동작구,1159010200.0,1,S010001549,국사봉중학교,3,N,상반기,적합,113.0,,적합,0.0,,적합,20.0,,적합,93.0,,적합,0.029,,적합,0.007,
서울특별시 동작구,1159010200.0,1,S010001549,국사봉중학교,3,N,하반기,적합,424.0,,적합,0.0,,적합,20.0,,적합,40.0,,적합,0.02,,적합,0.0,
서울특별시 관악구,1162010200.0,1,S010001550,난우중학교,3,N,상반기,미실시,,,적합,1.0,,적합,20.0,,적합,38.0,,적합,0.024,,적합,0.01,
서울특별시 관악구,1162010200.0,1,S010001550,난우중학교,3,N,하반기,적합,80.0,90.0,적합,1.0,,적합,19.0,,적합,38.0,,적합,0.02,,적합,0.0,0.0
서울특별시 관악구,1162010200.0,1,S010001552,남서울중학교,3,N,상반기,적합,123.0,,적합,0.0,,적합,20.0,,적합,80.0,,적합,0.027,,적합,0.001,
서울특별시 관악구,1162010200.0,1,S010001552,남서울중학교,3,N,하반기,적합,83.0,,적합,0.0,,적합,20.0,,적합,31.0,,적합,0.03,,적합,0.0,
서울특별시 동작구,1159010700.0,1,S010001553,남성중학교,3,N,상반기,적합,160.5,156.8,적합,1.0,2.0,적합,19.0,19.0,적합,121.0,121.0,적합,0.006,0.003,해당없음,,
서울특별시 동작구,1159010700.0,1,S010001553,남성중학교,3,N,하반기,적합,164.4,,적합,3.8,,적합,20.0,,적합,47.0,,적합,0.0,,해당없음,,
서울특별시 관악구,1162010100.0,1,S010001554,당곡중학교,3,N,상반기,적합,604.0,,적합,2.0,,적합,20.0,,적합,24.0,,적합,0.029,,적합,0.006,
서울특별시 관악구,1162010100.0,1,S010001554,당곡중학교,3,N,하반기,적합,128.0,,적합,2.0,,적합,0.0,,적합,72.0,,적합,0.02,,적합,0.0,
서울특별시 동작구,1159010900.0,1,S010001555,대방중학교,3,N,상반기,적합,99.0,134.0,해당없음,,,해당없음,,,적합,53.0,,적합,0.031,0.027,해당없음,,
서울특별시 동작구,1159010900.0,1,S010001555,대방중학교,3,N,하반기,적합,127.0,,적합,1.0,,적합,20.0,,적합,58.0,,적합,0.02,,적합,0.0,
서울특별시 동작구,1159010600.0,1,S010001557,동작중학교,3,N,상반기,적합,97.0,162.0,해당없음,,,적합,20.0,,적합,69.0,,적합,0.027,0.025,해당없음,,
서울특별시 동작구,1159010600.0,1,S010001557,동작중학교,3,N,하반기,적합,119.0,,해당없음,,,적합,19.0,,적합,58.0,,적합,0.02,,해당없음,,
서울특별시 동작구,1159010900.0,1,S010001558,문창중학교,3,N,상반기,적합,192.0,,적합,4.0,,적합,20.0,,적합,20.0,,적합,0.03,,해당없음,,
