CO_STB_YN,FOND_SC_CODE,SEM,NO2_STB_YN,ETHY_BENZENE_STB_YN,BENZENE_STB_YN,XYLENE_STB_YN,ITENI_RSLT_NMVL,RN_RSLT_NMVL,NAT_VNTLA_STB_YN,AIR_BACT_RSLT_NMVL_3,AIR_BACT_RSLT_NMVL_2,CO2_RSLT_NMVL_3,CO2_RSLT_NMVL_2,BLKB_ITENI_STB_YN,GMNSM_MNUT_DST_RSLT_NMVL,DES_ITENI_STB_YN,NSE_STB_YN,MITE_STB_YN,CO2_RSLT_NMVL,SCHUL_CODE,DES_ITENI_RSLT_NMVL,PBAN_EXCP_YN,VOCS_STB_YN,AIR_BACT_RSLT_NMVL,RN_STB_YN,UGWTR_STB_YN,AIR_BACT_STB_YN,ULTRA_DST_RSLT_NMVL,BNHH_YN,ATPT_OFCDC_ORG_NM,NSE_RSLT_NMVL,SCHUL_NM,HCHO_STB_YN,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,WTERR_STB_YN,ADRCD_CD,GMNSM_MNUT_DST_STB_YN,PBAN_YR,MNUT_DST_RSLT_NMVL,ITENI_STB_YN,HCHO_RSLT_NMVL_3,HCHO_RSLT_NMVL_2,JU_ORG_NM,FALL_BACT_STB_YN,MNUT_DST_STB_YN,HCHO_RSLT_NMVL,PBAN_DGR,MNUT_DST_RSLT_NMVL_3,MNUT_DST_RSLT_NMVL_2,O3_RSLT_NMVL,CO2_STB_YN,ULTRA_DST_STB_YN,BLKB_ITENI_RSLT_NMVL,ULTRA_DST_RSLT_NMVL_3,ULTRA_DST_RSLT_NMVL_2,STYLENE_STB_YN,SEM_STR,ADRCD_NM,GMNSM_MNUT_DST_RSLT_NMVL_3,SCHUL_KND_SC_CODE,ASBESTOS_STB_YN,GMNSM_MNUT_DST_RSLT_NMVL_2,JU_ORG_CODE,O3_RSLT_NMVL_3,O3_RSLT_NMVL_2,O3_STB_YN,TOLUENE_STB_YN,NO2_RSLT_NMVL,TOLUENE_RSLT_NMVL,BENZENE_RSLT_NMVL,FALL_BACT_RSLT_NMVL,VOCS_RSLT_NMVL,STYLENE_RSLT_NMVL,CO_RSLT_NMVL,MITE_RSLT_NMVL,ASBESTOS_RSLT_NMVL,ETHY_BENZENE_RSLT_NMVL,XYLENE_RSLT_NMVL,SCHUL_CRSE_SC_VALUE,SCHUL_CRSE_SC_VALUE_NM,VNTLA_RSLT_NMVL,NO2_RSLT_NMVL_3,NO2_RSLT_NMVL_2,VOCS_STB_YN_RSN,RN_RSLT_NMVL_3,RN_RSLT_NMVL_2,CO_RSLT_NMVL_3,CO_RSLT_NMVL_2,XYLENE_STB_YN_RSN,ETHY_BENZENE_STB_YN_RSN,TOLUENE_STB_YN_RSN,BENZENE_STB_YN_RSN,FALL_BACT_RSLT_NMVL_3,VNTLA_STB_YN,FALL_BACT_RSLT_NMVL_2,STYLENE_STB_YN_RSN,VNTLA_STB_YN_RSN,VOCS_RSLT_NMVL_2,FALL_BACT_STB_YN_RSN,BENZENE_RSLT_NMVL_3,BENZENE_RSLT_NMVL_2,TOLUENE_RSLT_NMVL_3,TOLUENE_RSLT_NMVL_2,ETHY_BENZENE_RSLT_NMVL_3,ETHY_BENZENE_RSLT_NMVL_2,STYLENE_RSLT_NMVL_3,STYLENE_RSLT_NMVL_2,XYLENE_RSLT_NMVL_3,XYLENE_RSLT_NMVL_2,MITE_RSLT_NMVL_2,ASBESTOS_RSLT_NMVL_2,HCHO_STB_YN_RSN,CO2_STB_YN_RSN,NO2_STB_YN_RSN,ASBESTOS_STB_YN_RSN,MITE_STB_YN_RSN,AIR_BACT_STB_YN_RSN,ULTRA_DST_STB_YN_RSN,MNUT_DST_STB_YN_RSN,RN_STB_YN_RSN,CO_STB_YN_RSN,GMNSM_MNUT_DST_STB_YN_RSN,O3_STB_YN_RSN,MITE_RSLT_NMVL_3,ASBESTOS_RSLT_NMVL_3,VOCS_RSLT_NMVL_3,WTERR_STB_YN_RSN,UGWTR_STB_YN_RSN,ITENI_STB_YN_RSN,NSE_STB_YN_RSN,DES_ITENI_STB_YN_RSN,BLKB_ITENI_STB_YN_RSN,PBAN_EXCP_RSN,NAT_VNTLA_STB_YN_RSN,연도,학교급코드,HS_KND_SC_NM
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.5,41.6,실시,178.0,168.0,674.7,574.3,적합,20.0,적합,적합,적합,516.7,S010000748,732.0,N,해당없음,222.0,적합,,적합,16.6,N,서울특별시교육청,37.9,서울대청초등학교,적합,B100000001,1,,1168011400.0,적합,2022.0,22.4,적합,4.9,29.2,서울특별시강남서초교육지원청,해당없음,적합,14.6,1.0,28.0,33.0,0.025,적합,적합,786.0,21.4,26.0,해당없음,상반기,서울특별시 강남구,,2,적합,28.0,B100000249,0.02,0.025,적합,해당없음,0.011,,,,,,1.4,20.0,0.01,,,2.0,초,,0.021,0.015,,,,1.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,미실시,미실시,미실시,,40.3,,,,,,,26.8,,,적합,904.0,S010000748,,N,미실시,576.0,적합,,적합,16.8,N,서울특별시교육청,,서울대청초등학교,적합,B100000001,1,,1168011400.0,적합,2022.0,25.4,,,,서울특별시강남서초교육지원청,미실시,적합,29.2,1.0,,,0.02,적합,적합,,,,미실시,하반기,서울특별시 강남구,,2,적합,,B100000249,,,적합,미실시,0.0,,,,,,0.7,0.0,0.01,,,2.0,초,,,,검사미신청,,,,,검사미신청,검사미신청,검사미신청,검사미신청,,,,검사미신청,,,검사미신청,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.8,62.0,실시,,,,,적합,9.9,적합,적합,적합,800.0,S010000749,710.0,N,해당없음,112.0,적합,,적합,22.3,N,서울특별시교육청,47.0,서울대치초등학교,적합,B100000001,1,,1168010600.0,적합,2022.0,32.8,적합,,,서울특별시강남서초교육지원청,적합,적합,27.0,1.0,,,0.01,적합,적합,756.0,,,해당없음,상반기,서울특별시 강남구,,2,적합,,B100000249,,,적합,해당없음,0.01,,,0.3,,,0.7,20.0,0.01,,,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,미실시,미실시,미실시,,62.0,,,,,,,10.4,,,적합,745.0,S010000749,,N,미실시,112.0,적합,,적합,21.1,N,서울특별시교육청,,서울대치초등학교,적합,B100000001,1,,1168010600.0,적합,2022.0,19.8,,,,서울특별시강남서초교육지원청,적합,적합,26.0,1.0,,,0.01,적합,적합,,,,미실시,하반기,서울특별시 강남구,,2,적합,,B100000249,,,적합,미실시,0.01,,,0.0,,,0.7,0.0,0.01,,,2.0,초,,,,해당없음,,,,,해당없음,해당없음,해당없음,해당없음,,,,해당없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.6,99.4,실시,548.0,564.0,846.7,856.0,적합,10.0,적합,적합,적합,838.0,S010000750,985.0,N,적합,530.0,적합,,적합,5.0,N,서울특별시교육청,38.1,서울대현초등학교,적합,B100000001,1,,1168010600.0,적합,2022.0,15.0,적합,19.5,29.2,서울특별시강남서초교육지원청,적합,적합,14.6,1.0,17.0,20.0,0.013,적합,적합,681.0,5.6,7.0,적합,상반기,서울특별시 강남구,11.8,2,해당없음,14.0,B100000249,0.018,0.022,적합,적합,0.016,12.3,4.2,5.0,122.8,6.5,0.6,0.0,,5.5,14.6,2.0,초,,0.018,0.02,,,,0.6,0.7,,,,,5.0,,5.0,,,,,4.4,4.5,14.1,15.9,5.7,5.8,6.8,7.1,15.0,15.2,20.0,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,99.4,,,,,,,11.8,,,적합,846.7,S010000750,,N,적합,548.0,적합,,적합,9.0,N,서울특별시교육청,,서울대현초등학교,적합,B100000001,1,,1168010600.0,적합,2022.0,20.8,,,,서울특별시강남서초교육지원청,적합,적합,34.1,1.0,,,0.01,적합,적합,,,,적합,하반기,서울특별시 강남구,,2,해당없음,,B100000249,,,적합,적합,0.01,14.1,4.4,0.0,122.8,6.8,0.6,20.0,,5.7,15.0,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.0,30.0,실시,,,,,적합,38.8,적합,적합,적합,482.0,S010000751,806.0,N,적합,310.2,적합,,적합,18.4,N,서울특별시교육청,45.6,서울도곡초등학교,적합,B100000001,1,,1168010600.0,적합,2022.0,37.4,적합,,,서울특별시강남서초교육지원청,적합,적합,4.1,1.0,,,0.01,적합,적합,535.0,,,적합,상반기,서울특별시 강남구,,2,적합,,B100000249,,,적합,적합,0.01,22.6,0.0,0.0,48.6,0.0,0.3,20.0,0.01,3.4,4.8,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,52.0,,,,,,,14.6,,,적합,546.0,S010000751,,N,적합,233.7,적합,,적합,6.5,N,서울특별시교육청,,서울도곡초등학교,적합,B100000001,1,,1168010600.0,적합,2022.0,15.2,,,,서울특별시강남서초교육지원청,적합,적합,12.3,1.0,,,0.01,적합,적합,,,,적합,하반기,서울특별시 강남구,,2,적합,,B100000249,,,적합,적합,0.01,35.0,6.0,2.0,111.4,1.5,0.8,20.0,0.01,2.3,5.2,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,2.0,45.9,실시,,153.0,,563.7,적합,58.6,적합,적합,적합,576.0,S010000752,576.0,N,적합,357.0,적합,,적합,37.8,N,서울특별시교육청,39.1,서울도성초등학교,적합,B100000001,1,,1168010100.0,적합,2022.0,53.6,적합,,14.6,서울특별시강남서초교육지원청,적합,적합,53.6,1.0,,42.8,0.014,적합,적합,414.0,,32.2,해당없음,상반기,서울특별시 강남구,,2,적합,37.8,B100000249,,0.019,적합,해당없음,0.01,,,0.0,190.6,,0.5,0.0,0.01,,,2.0,초,,,0.025,,,33.9,,0.9,,,,,,,0.0,,,80.8,,,,,,,,,,,,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,33.9,,,,,,,37.8,,,적합,875.7,S010000752,,N,적합,705.0,적합,,적합,18.0,N,서울특별시교육청,,서울도성초등학교,적합,B100000001,1,,1168010100.0,적합,2022.0,31.0,,,,서울특별시강남서초교육지원청,적합,적합,24.4,1.0,,,0.01,적합,적합,,,,적합,하반기,서울특별시 강남구,,2,적합,,B100000249,,,적합,적합,0.02,18.4,0.0,0.0,80.8,0.0,0.9,20.0,0.01,0.0,0.0,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.7,51.8,실시,214.0,172.0,726.0,710.0,적합,15.0,적합,적합,적합,698.0,S010000753,877.0,N,해당없음,129.0,적합,,적합,5.0,N,서울특별시교육청,49.6,서울반원초등학교,적합,B100000001,1,,1165010600.0,적합,2022.0,12.0,적합,24.4,43.9,서울특별시강남서초교육지원청,해당없음,적합,39.0,1.0,10.0,14.0,0.004,적합,적합,610.0,5.0,5.0,해당없음,상반기,서울특별시 서초구,17.0,2,해당없음,18.0,B100000249,0.005,0.003,적합,해당없음,0.01,,,,,,0.3,20.0,,,,2.0,초,,0.008,0.007,,,,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,109.6,,693.0,568.0,785.3,833.3,,33.8,,,적합,577.0,S010000753,,N,해당없음,549.0,적합,,적합,15.0,N,서울특별시교육청,,서울반원초등학교,적합,B100000001,1,,1165010600.0,적합,2022.0,20.0,,19.5,29.2,서울특별시강남서초교육지원청,해당없음,적합,24.4,1.0,24.6,16.6,0.0,적합,적합,,15.2,13.2,해당없음,하반기,서울특별시 서초구,,2,해당없음,,B100000249,0.0,0.01,적합,해당없음,0.01,,,,,,0.5,20.0,,,,2.0,초,,0.01,0.01,,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
미실시,공립,2.0,미실시,미실시,미실시,미실시,1.17,,실시,,,,,적합,,적합,적합,미실시,,S010000754,803.0,N,미실시,,미실시,적합,미실시,,N,서울특별시교육청,46.5,서울반포초등학교,미실시,B100000001,1,,1165010700.0,미실시,2022.0,,적합,,,서울특별시강남서초교육지원청,미실시,미실시,,1.0,,,,미실시,미실시,800.0,,,미실시,상반기,서울특별시 서초구,,2,미실시,,B100000249,,,미실시,미실시,,,,,,,,,,,,,,,,,상반기 시행예정,,,,,상반기 시행예정,상반기 시행예정,상반기 시행예정,상반기 시행예정,,,,상반기 시행예정,,,상반기 시행예정,,,,,,,,,,,,,상반기 시행예정,상반기 시행예정,상반기 시행예정,상반기 시행예정,상반기 시행예정,상반기 시행예정,상반기 시행예정,상반기 시행예정,상반기 시행예정,상반기 시행예정,상반기 시행예정,상반기 시행예정,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.7,120.0,,777.0,163.0,673.7,823.3,적합,10.8,적합,적합,적합,879.3,S010000755,548.0,N,해당없음,773.0,적합,,적합,4.4,N,서울특별시교육청,39.8,서울방배초등학교,적합,B100000001,1,,1165010100.0,적합,2022.0,10.0,적합,4.9,9.7,서울특별시강남서초교육지원청,적합,적합,43.9,1.0,11.0,11.4,0.008,적합,적합,593.0,5.0,4.4,적합,상반기,서울특별시 서초구,11.1,2,해당없음,10.0,B100000249,0.019,0.017,적합,적합,0.02,877.0,20.0,8.0,,285.0,8.0,80.0,,322.0,654.0,2.0,초,28.1,0.02,0.04,,112.0,140.0,7.0,6.0,,,,,7.0,적합,7.0,,,,,21.0,21.0,841.0,980.0,342.0,310.0,244.0,250.0,602.0,644.0,78.0,,,,,,,,,,,,,,75.0,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,미실시,미실시,미실시,,19.8,,,,,,,10.8,,,적합,879.3,S010000755,,N,미실시,773.0,적합,,적합,5.0,N,서울특별시교육청,,서울방배초등학교,적합,B100000001,1,,1165010100.0,적합,2022.0,13.2,,,,서울특별시강남서초교육지원청,미실시,적합,43.9,1.0,,,0.01,적합,적합,,,,미실시,하반기,서울특별시 서초구,,2,적합,,B100000249,,,적합,미실시,0.0,,,,,,0.5,20.0,0.01,,,2.0,초,,,,측정대상 아님,,,,,측정대상 아님,측정대상 아님,측정대상 아님,측정대상 아님,,,,측정대상 아님,,,측정대상 아님,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.6,,실시,624.0,,885.0,,적합,,적합,적합,적합,,S010000756,914.0,N,적합,,적합,적합,적합,,N,서울특별시교육청,39.4,서울방일초등학교,적합,B100000001,1,적합,1165010100.0,적합,2022.0,,적합,8.5,,서울특별시강남서초교육지원청,적합,적합,,1.0,17.5,,,적합,적합,892.0,13.2,,적합,상반기,서울특별시 서초구,20.3,2,적합,,B100000249,0.02,,적합,적합,,,,,,,,,,,,2.0,초,,0.02,,,56.0,,0.5,,,,,,1.0,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,20.0,0.0,1.0,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,0.0,,,,,,,20.3,,,적합,885.0,S010000756,,N,적합,624.0,적합,,적합,13.2,N,서울특별시교육청,,서울방일초등학교,적합,B100000001,1,,1165010100.0,적합,2022.0,17.5,,,,서울특별시강남서초교육지원청,적합,적합,9.5,1.0,,,0.02,적합,적합,,,,적합,하반기,서울특별시 서초구,,2,적합,,B100000249,,,적합,적합,0.02,0.0,0.0,1.0,0.0,0.0,0.5,20.0,0.0,0.0,0.0,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.31,32.9,실시,,,,,적합,32.8,적합,적합,적합,923.3,S010000757,482.0,N,해당없음,765.0,적합,미실시,적합,33.6,N,서울특별시교육청,44.7,서울방현초등학교,적합,B100000001,1,미실시,1165010100.0,적합,2022.0,30.0,적합,,,서울특별시강남서초교육지원청,적합,적합,48.7,1.0,,,0.01,적합,적합,392.0,,,해당없음,상반기,서울특별시 서초구,,2,적합,,B100000249,,,적합,해당없음,0.009,,,0.0,,,0.5,20.0,0.001,,,2.0,초,31.0,,,,,,,,,,,,,적합,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,정수기 없음,지하수 없음,,,,,,,2022,2,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,0.0,,,,,,,22.8,,,적합,560.3,S010000757,,N,해당없음,198.0,적합,,적합,29.0,N,서울특별시교육청,,서울방현초등학교,적합,B100000001,1,,1165010100.0,적합,2022.0,38.8,,,,서울특별시강남서초교육지원청,적합,적합,19.5,1.0,,,0.0,적합,적합,,,,해당없음,하반기,서울특별시 서초구,,2,적합,,B100000249,,,적합,해당없음,0.0,,,0.0,,,0.0,0.0,0.0,,,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.3,75.7,실시,717.0,774.0,657.7,663.0,적합,70.6,적합,적합,적합,498.7,S010000758,337.0,N,적합,171.0,적합,,적합,22.4,N,서울특별시교육청,50.6,서울봉은초등학교,적합,B100000001,1,,1168010500.0,적합,2022.0,51.5,적합,,,서울특별시강남서초교육지원청,적합,적합,33.4,1.0,42.3,31.0,0.009,적합,적합,312.0,18.3,27.8,적합,상반기,서울특별시 강남구,,2,적합,,B100000249,0.012,0.016,적합,적합,0.018,16.8,0.0,0.0,65.3,0.0,0.6,20.0,0.01,3.4,4.9,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,86.3,,,,,,,71.0,,,적합,877.0,S010000758,,N,적합,746.0,적합,,적합,36.0,N,서울특별시교육청,,서울봉은초등학교,적합,B100000001,1,,1168010500.0,적합,2022.0,70.0,,,,서울특별시강남서초교육지원청,해당없음,적합,43.9,1.0,,,0.02,적합,적합,,,35.0,적합,하반기,서울특별시 강남구,,2,적합,,B100000249,,,적합,적합,0.02,32.8,11.1,,177.1,10.5,0.9,20.0,0.01,8.2,15.5,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.6,38.5,실시,,,,,적합,66.2,적합,적합,적합,881.7,S010000759,362.0,N,해당없음,614.0,적합,,적합,19.4,N,서울특별시교육청,44.0,서울삼릉초등학교,해당없음,B100000001,1,,1168010500.0,적합,2022.0,25.6,적합,,,서울특별시강남서초교육지원청,적합,적합,,1.0,,,0.019,적합,적합,333.0,,,해당없음,상반기,서울특별시 강남구,,2,적합,,B100000249,,,적합,해당없음,0.012,,,0.0,,,0.8,20.0,0.01,,,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,40.6,,,,,,,66.2,,,적합,881.3,S010000759,,N,해당없음,643.0,적합,,적합,33.8,N,서울특별시교육청,,서울삼릉초등학교,적합,B100000001,1,,1168010500.0,적합,2022.0,57.6,,,,서울특별시강남서초교육지원청,적합,적합,14.6,1.0,,,0.01,적합,적합,,,,해당없음,하반기,서울특별시 강남구,,2,적합,,B100000249,,,적합,해당없음,0.01,,,0.0,,,0.6,0.0,0.01,,,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.2,,실시,,,,,적합,,적합,적합,적합,,S010000760,1087.0,N,해당없음,,해당없음,,미실시,,N,서울특별시교육청,41.3,서울서래초등학교,해당없음,B100000001,1,,1165010100.0,미실시,2022.0,,적합,,,서울특별시강남서초교육지원청,적합,미실시,,1.0,,,,미실시,미실시,981.0,,,해당없음,상반기,서울특별시 서초구,,2,해당없음,,B100000249,,,미실시,해당없음,0.027,,,5.0,,,0.6,20.0,,,,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,미실시,,,,미실시,미실시,미실시,,,미실시,미실시,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,,,,,,,,,,,적합,,S010000760,,N,해당없음,,해당없음,,미실시,,N,서울특별시교육청,,서울서래초등학교,해당없음,B100000001,1,,1165010100.0,미실시,2022.0,,,,,서울특별시강남서초교육지원청,적합,미실시,,1.0,,,,미실시,미실시,,,,해당없음,하반기,서울특별시 서초구,,2,해당없음,,B100000249,,,미실시,해당없음,0.02,,,5.0,,,0.6,20.0,,,,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,미실시,,,,미실시,미실시,미실시,,,미실시,미실시,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.5,0.0,실시,,,,,적합,5.6,적합,적합,적합,631.0,S010000761,682.0,N,적합,762.0,적합,,적합,4.4,N,서울특별시교육청,43.8,서울서원초등학교,적합,B100000001,1,미실시,1165010700.0,적합,2022.0,13.8,적합,,,서울특별시강남서초교육지원청,적합,적합,39.0,1.0,,,0.034,적합,적합,499.0,,,적합,상반기,서울특별시 서초구,,2,해당없음,,B100000249,,,적합,적합,0.007,140.1,0.0,0.0,200.1,0.0,0.4,0.0,,4.1,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,아리수 사용,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,적합,적합,,37.5,,,,,,,5.6,,,적합,631.0,S010000761,,N,적합,653.0,적합,,적합,4.4,N,서울특별시교육청,,서울서원초등학교,적합,B100000001,1,,1165010700.0,적합,2022.0,13.8,,,,서울특별시강남서초교육지원청,적합,적합,39.0,1.0,,,0.03,적합,적합,,,,적합,하반기,서울특별시 서초구,,2,미실시,,B100000249,,,적합,적합,0.0,140.1,0.0,0.0,200.1,0.0,0.4,10.0,,4.1,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,석면공사완료,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,적합,적합,적합,1.4,32.9,실시,,737.0,,709.7,적합,60.2,적합,,적합,725.7,S010000762,605.0,N,적합,629.0,적합,,적합,34.8,N,서울특별시교육청,,서울서이초등학교,적합,B100000001,1,,1165010800.0,적합,2022.0,52.8,적합,,39.0,서울특별시강남서초교육지원청,해당없음,적합,34.1,1.0,,54.6,0.026,적합,적합,420.0,,34.2,적합,상반기,서울특별시 서초구,,2,적합,61.0,B100000249,0.011,0.029,적합,적합,0.022,12.5,0.0,,71.7,0.0,1.5,20.0,0.01,10.1,16.0,2.0,초,,0.022,0.023,,,,0.9,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,1.0,적합,적합,해당없음,적합,,25.7,,,,,,,19.0,,,적합,655.3,S010000762,,N,적합,517.0,적합,,적합,11.8,N,서울특별시교육청,,서울서이초등학교,적합,B100000001,1,,1165010800.0,적합,2022.0,15.4,,,,서울특별시강남서초교육지원청,해당없음,적합,24.4,1.0,,,0.03,적합,적합,,,,해당없음,하반기,서울특별시 서초구,,2,적합,,B100000249,,,적합,적합,0.01,17.1,,,26.0,,0.9,20.0,0.01,4.3,7.0,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,3.0,89.0,실시,119.3,293.4,715.8,627.8,적합,94.3,적합,적합,적합,856.8,S010000763,300.0,N,해당없음,188.8,적합,미실시,적합,26.4,N,서울특별시교육청,55.0,서울서일초등학교,적합,B100000001,1,미실시,1165010800.0,적합,2022.0,62.2,적합,20.0,10.0,서울특별시강남서초교육지원청,적합,적합,20.0,1.0,58.3,57.8,0.004,적합,적합,300.0,30.8,22.1,해당없음,상반기,서울특별시 서초구,96.4,2,적합,99.0,B100000249,0.005,0.004,적합,해당없음,0.036,,,2.0,,,1.0,20.0,0.01,,,,,,0.041,0.028,,,,0.5,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,0.01,,아리수,사용안함,,,,,,,2022,2,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,89.0,,,,,,,99.0,,,적합,871.0,S010000763,,N,해당없음,612.2,적합,,적합,34.0,N,서울특별시교육청,,서울서일초등학교,적합,B100000001,1,,1165010800.0,적합,2022.0,64.3,,,,서울특별시강남서초교육지원청,적합,적합,20.0,1.0,,,0.0,적합,적합,,,,해당없음,하반기,서울특별시 서초구,,2,적합,,B100000249,,,적합,해당없음,0.04,,,3.0,,,1.1,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
적합,공립,2.0,적합,해당없음,해당없음,해당없음,1.2,,실시,278.0,233.0,578.0,566.0,적합,8.0,적합,적합,적합,554.0,S010000764,425.0,N,해당없음,772.0,해당없음,미실시,적합,12.0,N,서울특별시교육청,39.0,서울서초초등학교,해당없음,B100000001,1,미실시,1165010800.0,적합,2022.0,29.0,적합,,,서울특별시강남서초교육지원청,해당없음,적합,,1.0,23.0,24.0,0.02,적합,적합,719.0,11.0,11.0,해당없음,상반기,서울특별시 서초구,10.0,2,적합,7.0,B100000249,0.027,0.023,적합,해당없음,0.011,,,,,,0.4,20.0,0.001,,,2.0,초,,0.017,0.014,,,,0.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,해당없음,해당없음,,,,,,,2022,2,
적합,공립,1.0,적합,해당없음,해당없음,해당없음,,20.0,,,,,,,8.0,,,적합,554.0,S010000764,,N,해당없음,233.0,적합,,적합,12.0,N,서울특별시교육청,,서울서초초등학교,적합,B100000001,1,,1165010800.0,적합,2022.0,23.0,,,,서울특별시강남서초교육지원청,해당없음,적합,29.0,1.0,,,0.02,적합,적합,,,,해당없음,하반기,서울특별시 서초구,,2,적합,,B100000249,,,적합,해당없음,0.01,,,,,,0.4,0.0,0.0,,,2.0,초,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,2,
