,SCHUL_CODE,SCHUL_NM,ADRCD_NM,공시년도,BLKB_ITENI_MAX,DES_ITENI_MAX,ITENI_MAX,NSE_MAX,MNUT_DST_MAX,GMNSM_MNUT_DST_MAX,ULTRA_DST_MAX,HCHO_MAX,AIR_BACT_MAX,RN_MAX,O3_MAX,VOCS_MAX,BENZENE_MAX,TOLUENE_MAX,ETHY_BENZENE_MAX,XYLENE_MAX,STYLENE_MAX,ASBESTOS_MAX,CO_MAX,NO2_MAX,FALL_BACT_MAX,MITE_MAX,BLKB_ITENI_SCORE,DES_ITENI_SCORE,ITENI_SCORE,NSE_SCORE,MNUT_DST_SCORE,GMNSM_MNUT_DST_SCORE,ULTRA_DST_SCORE,HCHO_SCORE,AIR_BACT_SCORE,RN_SCORE,O3_SCORE,VOCS_SCORE,BENZENE_SCORE,TOLUENE_SCORE,ETHY_BENZENE_SCORE,XYLENE_SCORE,STYLENE_SCORE,ASBESTOS_SCORE,CO_SCORE,NO2_SCORE,FALL_BACT_SCORE,MITE_SCORE,BLKB_ITENI_WEIGHTED,DES_ITENI_WEIGHTED,ITENI_WEIGHTED,NSE_WEIGHTED,MNUT_DST_WEIGHTED,GMNSM_MNUT_DST_WEIGHTED,ULTRA_DST_WEIGHTED,HCHO_WEIGHTED,AIR_BACT_WEIGHTED,RN_WEIGHTED,O3_WEIGHTED,VOCS_WEIGHTED,BENZENE_WEIGHTED,TOLUENE_WEIGHTED,ETHY_BENZENE_WEIGHTED,XYLENE_WEIGHTED,STYLENE_WEIGHTED,ASBESTOS_WEIGHTED,CO_WEIGHTED,NO2_WEIGHTED,FALL_BACT_WEIGHTED,MITE_WEIGHTED,TOTAL_WEIGHTED_SCORE,SAFETY_GRADE,SEM_STR
963,S010002388,서울원효초등학교,서울특별시 용산구,1983,468.0,689.0,1.1,33.7,27.9,51.7,24.0,8.15,36.5,33.0,0.025,26.9,2.1863636363636365,4.1,0.25,23.353046062407135,8.653434190620272,0.01,0.9,0.04,1.0,20.0,1.56,2.296666666666667,0.3666666666666667,0.6127272727272728,0.372,0.3446666666666667,0.6857142857142857,0.0815,0.045625,0.22297297297297297,0.4166666666666667,0.06724999999999999,0.07287878787878789,0.0040999999999999995,0.0006944444444444445,0.03336149437486734,0.02884478063540091,1.0,0.09,0.7999999999999999,0.00125,0.2,0.78,1.1483333333333334,0.18333333333333335,0.6127272727272728,0.372,0.3446666666666667,0.6857142857142857,0.2445,0.045625,0.6689189189189189,0.4166666666666667,0.10087499999999999,0.21863636363636368,0.008199999999999999,0.001388888888888889,0.06672298874973467,0.05768956127080182,3.0,0.09,0.7999999999999999,0.00125,0.2,0.4566931036321032,B,상반기
965,S010002389,서울이태원초등학교,서울특별시 용산구,1943,845.0,631.0,1.0,41.5,48.2,42.6,21.6,133.6,47.0,27.0,0.02,189.7,1.4785714285714286,46.0,5.9,5.1,3.9,0.01,0.7,0.038,1.0,0.0,2.816666666666667,2.1033333333333335,0.3333333333333333,0.7545454545454545,0.6426666666666667,0.28400000000000003,0.6171428571428572,1.3359999999999999,0.05875,0.18243243243243243,0.33333333333333337,0.47424999999999995,0.04928571428571429,0.046,0.01638888888888889,0.007285714285714285,0.013,1.0,0.06999999999999999,0.7599999999999999,0.00125,0.0,1.4083333333333334,1.0516666666666667,0.16666666666666666,0.7545454545454545,0.6426666666666667,0.28400000000000003,0.6171428571428572,4.007999999999999,0.05875,0.5472972972972973,0.33333333333333337,0.7113749999999999,0.14785714285714285,0.092,0.03277777777777778,0.01457142857142857,0.026,3.0,0.06999999999999999,0.7599999999999999,0.00125,0.0,0.6694651647663011,D,상반기
967,S010002390,서울장충초등학교,서울특별시 중구,1953,892.0,750.0,1.1,42.4,51.5,52.1,34.3,37.3,483.0,49.0,0.022,266.5,1.2,126.9,1.2,7.6,2.4,0.0,0.7,0.048,6.0,20.0,2.973333333333333,2.5,0.3666666666666667,0.7709090909090909,0.6866666666666666,0.3473333333333333,0.9799999999999999,0.373,0.60375,0.3310810810810811,0.36666666666666664,0.66625,0.04,0.1269,0.003333333333333333,0.010857142857142857,0.008,0.0,0.06999999999999999,0.96,0.0075,0.2,1.4866666666666666,1.25,0.18333333333333335,0.7709090909090909,0.6866666666666666,0.3473333333333333,0.9799999999999999,1.119,0.60375,0.9932432432432432,0.36666666666666664,0.999375,0.12,0.2538,0.006666666666666666,0.021714285714285714,0.016,0.0,0.06999999999999999,0.96,0.0075,0.2,0.5201193160545433,C,상반기
969,S010002391,서울재동초등학교,서울특별시 종로구,1895,300.0,300.0,3.0,55.0,75.0,149.0,35.0,23.0225,800.0,148.0,0.06,190.13377777777774,2.227391304347826,110.01576923076921,10.356153846153846,15.0624,6.1316,0.003958333333333334,1.290677966101695,0.022796610169491523,2.0947368421052635,19.84186046511628,1.0,1.0,1.0,1.0,1.0,0.9933333333333333,1.0,0.230225,1.0,1.0,1.0,0.47533444444444434,0.0742463768115942,0.11001576923076921,0.028767094017094017,0.021517714285714286,0.020438666666666664,0.39583333333333337,0.12906779661016948,0.4559322033898304,0.0026184210526315793,0.1984186046511628,0.5,0.5,0.5,1.0,1.0,0.9933333333333333,1.0,0.690675,1.0,3.0,1.0,0.7130016666666665,0.2227391304347826,0.22003153846153842,0.057534188034188034,0.04303542857142857,0.04087733333333333,1.1875,0.12906779661016948,0.4559322033898304,0.0026184210526315793,0.1984186046511628,0.6570347565699574,D,상반기
971,S010002392,서울창신초등학교,서울특별시 종로구,1916,396.0,624.0,1.0,33.0,65.1,71.7,19.3,13.3,267.0,67.4,0.026,190.13377777777774,1.8547619047619048,68.17209302325583,9.157906976744185,10.301627906976744,3.341860465116279,0.0,0.7,0.026,2.0,20.0,1.32,2.08,0.3333333333333333,0.6,0.8679999999999999,0.47800000000000004,0.5514285714285715,0.133,0.33375,0.4554054054054054,0.43333333333333335,0.47533444444444434,0.061825396825396825,0.06817209302325583,0.025438630490956068,0.014716611295681064,0.01113953488372093,0.0,0.06999999999999999,0.5199999999999999,0.0025,0.2,0.66,1.04,0.16666666666666666,0.6,0.8679999999999999,0.47800000000000004,0.5514285714285715,0.399,0.33375,1.3662162162162161,0.43333333333333335,0.7130016666666665,0.18547619047619046,0.13634418604651166,0.050877260981912135,0.029433222591362128,0.02227906976744186,0.0,0.06999999999999999,0.5199999999999999,0.0025,0.2,0.40119574473522146,B,상반기
973,S010002393,서울청구초등학교,서울특별시 중구,1937,738.0,871.0,1.11,39.6,65.4,105.2,24.0,26.8,119.0,19.0,0.02,278.4,0.0,238.9,0.0,10.6,0.0,0.001,0.6,0.03,1.94875,20.0,2.46,2.9033333333333333,0.37000000000000005,0.72,0.8720000000000001,0.7013333333333334,0.6857142857142857,0.268,0.14875,0.12837837837837837,0.33333333333333337,0.696,0.0,0.2389,0.0,0.015142857142857142,0.0,0.1,0.06,0.6,0.0024359375,0.2,1.23,1.4516666666666667,0.18500000000000003,0.72,0.8720000000000001,0.7013333333333334,0.6857142857142857,0.804,0.14875,0.3851351351351351,0.33333333333333337,1.044,0.0,0.4778,0.0,0.030285714285714284,0.0,0.30000000000000004,0.06,0.6,0.0024359375,0.2,0.4650661093622031,B,상반기
975,S010002394,서울청운초등학교,서울특별시 종로구,1923,500.0,752.0,1.1,40.4,42.4,61.7,20.4,53.3,12.0,47.0,0.028,400.0,4.4,354.1,3.5,6.4,5.6,0.01,1.5,0.05,2.0,1.0,1.6666666666666667,2.506666666666667,0.3666666666666667,0.7345454545454545,0.5653333333333334,0.41133333333333333,0.5828571428571429,0.5329999999999999,0.015,0.31756756756756754,0.4666666666666667,1.0,0.14666666666666667,0.3541,0.009722222222222222,0.009142857142857144,0.018666666666666665,1.0,0.15,1.0,0.0025,0.01,0.8333333333333334,1.2533333333333334,0.18333333333333335,0.7345454545454545,0.5653333333333334,0.41133333333333333,0.5828571428571429,1.5989999999999998,0.015,0.9527027027027026,0.4666666666666667,1.5,0.44,0.7082,0.019444444444444445,0.018285714285714287,0.03733333333333333,3.0,0.15,1.0,0.0025,0.01,0.6583273693410056,D,상반기
977,S010002395,서울청파초등학교,서울특별시 용산구,1943,856.0,747.0,1.14,34.2,50.7,53.6,24.4,15.5,285.0,27.0,0.036,237.7,4.4,116.0,9.2,10.2,4.5,0.01,1.1,0.048,1.0,10.0,2.8533333333333335,2.49,0.37999999999999995,0.6218181818181818,0.676,0.35733333333333334,0.6971428571428571,0.155,0.35625,0.18243243243243243,0.6,0.59425,0.14666666666666667,0.116,0.025555555555555554,0.01457142857142857,0.015,1.0,0.11000000000000001,0.96,0.00125,0.1,1.4266666666666667,1.245,0.18999999999999997,0.6218181818181818,0.676,0.35733333333333334,0.6971428571428571,0.46499999999999997,0.35625,0.5472972972972973,0.6,0.8913749999999999,0.44,0.232,0.05111111111111111,0.02914285714285714,0.03,3.0,0.11000000000000001,0.96,0.00125,0.1,0.5921539683869228,D,상반기
979,S010002396,서울충무초등학교,서울특별시 중구,1957,754.0,962.0,1.0,39.6,18.6,32.5,6.6,12.6,292.0,30.6,0.039,233.77777777777777,1.5491228070175438,107.3503448275862,11.83859649122807,19.780701754385966,7.8807017543859645,0.0034105263157894737,0.6,0.032,3.0,0.0,2.513333333333333,3.2066666666666666,0.3333333333333333,0.72,0.24800000000000003,0.21666666666666667,0.18857142857142856,0.126,0.365,0.20675675675675675,0.65,0.5844444444444444,0.051637426900584794,0.1073503448275862,0.03288499025341131,0.028258145363408524,0.026269005847953216,0.3410526315789474,0.06,0.64,0.00375,0.0,1.2566666666666666,1.6033333333333333,0.16666666666666666,0.72,0.24800000000000003,0.21666666666666667,0.18857142857142856,0.378,0.365,0.6202702702702703,0.65,0.8766666666666667,0.1549122807017544,0.2147006896551724,0.06576998050682262,0.05651629072681705,0.05253801169590643,1.0231578947368423,0.06,0.64,0.00375,0.0,0.43459940213022813,B,상반기
981,S010002397,서울한강초등학교,서울특별시 용산구,1959,619.4,682.0,1.2,49.6,57.1,41.8,19.8,13.8,327.1,32.6,0.033,155.26315789473685,1.5491228070175438,107.3503448275862,11.83859649122807,19.780701754385966,7.8807017543859645,0.006,0.8,0.018,2.3,20.0,2.0646666666666667,2.2733333333333334,0.39999999999999997,0.9018181818181819,0.7613333333333333,0.2786666666666667,0.5657142857142857,0.138,0.40887500000000004,0.22027027027027027,0.55,0.38815789473684215,0.051637426900584794,0.1073503448275862,0.03288499025341131,0.028258145363408524,0.026269005847953216,0.6,0.08,0.35999999999999993,0.002875,0.2,1.0323333333333333,1.1366666666666667,0.19999999999999998,0.9018181818181819,0.7613333333333333,0.2786666666666667,0.5657142857142857,0.41400000000000003,0.40887500000000004,0.6608108108108108,0.55,0.5822368421052633,0.1549122807017544,0.2147006896551724,0.06576998050682262,0.05651629072681705,0.05253801169590643,1.7999999999999998,0.08,0.35999999999999993,0.002875,0.2,0.4763530624425006,B,상반기
983,S010002398,서울한남초등학교,서울특별시 용산구,1921,618.0,853.0,1.11,41.5,31.8,40.3,12.5,17.4,12.0,35.0,0.021,155.26315789473685,0.996969696969697,63.53030303030303,4.762121212121212,7.269696969696969,1.7318181818181813,0.01,0.6,0.041,0.0,20.0,2.06,2.8433333333333333,0.37000000000000005,0.7545454545454545,0.424,0.26866666666666666,0.35714285714285715,0.174,0.015,0.23648648648648649,0.35000000000000003,0.38815789473684215,0.03323232323232323,0.06353030303030303,0.013228114478114478,0.010385281385281385,0.0057727272727272705,1.0,0.06,0.82,0.0,0.2,1.03,1.4216666666666666,0.18500000000000003,0.7545454545454545,0.424,0.26866666666666666,0.35714285714285715,0.522,0.015,0.7094594594594594,0.35000000000000003,0.5822368421052633,0.0996969696969697,0.12706060606060607,0.026456228956228955,0.02077056277056277,0.011545454545454541,3.0,0.06,0.82,0.0,0.2,0.49932944402800855,B,상반기
985,S010002399,서울혜화초등학교,서울특별시 종로구,1910,478.0,635.0,1.0,35.0,39.3,56.3,17.4,14.7,49.0,23.0,0.051,114.5,0.0,63.5,18.1,8.6,2.8,0.01,1.5,0.044,0.0,20.0,1.5933333333333333,2.1166666666666667,0.3333333333333333,0.6363636363636364,0.5239999999999999,0.3753333333333333,0.4971428571428571,0.147,0.06125,0.1554054054054054,0.85,0.28625,0.0,0.0635,0.05027777777777778,0.012285714285714285,0.009333333333333332,1.0,0.15,0.8799999999999999,0.0,0.2,0.7966666666666666,1.0583333333333333,0.16666666666666666,0.6363636363636364,0.5239999999999999,0.3753333333333333,0.4971428571428571,0.44099999999999995,0.06125,0.46621621621621623,0.85,0.429375,0.0,0.127,0.10055555555555556,0.02457142857142857,0.018666666666666665,3.0,0.15,0.8799999999999999,0.0,0.2,0.4910518800234709,B,상반기
987,S010002400,서울효제초등학교,서울특별시 종로구,1895,320.0,327.0,1.1,35.5,52.3,50.2,23.3,23.0225,83.0,63.029999999999994,0.033,190.13377777777774,2.227391304347826,110.01576923076921,10.356153846153846,15.0624,6.1316,0.004,1.3,0.016,0.0,20.0,1.0666666666666667,1.09,0.3666666666666667,0.6454545454545455,0.6973333333333332,0.33466666666666667,0.6657142857142857,0.230225,0.10375,0.42587837837837833,0.55,0.47533444444444434,0.0742463768115942,0.11001576923076921,0.028767094017094017,0.021517714285714286,0.020438666666666664,0.4,0.13,0.32,0.0,0.2,0.5333333333333333,0.545,0.18333333333333335,0.6454545454545455,0.6973333333333332,0.33466666666666667,0.6657142857142857,0.690675,0.10375,1.277635135135135,0.55,0.7130016666666665,0.2227391304347826,0.22003153846153842,0.057534188034188034,0.04303542857142857,0.04087733333333333,1.2000000000000002,0.13,0.32,0.0,0.2,0.4260961326578441,B,상반기
989,S010002401,서울후암초등학교,서울특별시 용산구,1967,633.0,773.0,1.5,40.3,25.7,36.3,12.4,9.2,609.0,67.0,0.014,155.26315789473685,1.7435338345864662,70.63088235294117,10.480000000000002,18.942537313432837,6.083458646616541,0.005,0.5,0.016,8.0,20.0,2.11,2.5766666666666667,0.5,0.7327272727272727,0.3426666666666667,0.242,0.3542857142857143,0.092,0.76125,0.4527027027027027,0.23333333333333334,0.38815789473684215,0.05811779448621554,0.07063088235294117,0.02911111111111112,0.02706076759061834,0.020278195488721805,0.5,0.05,0.32,0.01,0.2,1.055,1.2883333333333333,0.25,0.7327272727272727,0.3426666666666667,0.242,0.3542857142857143,0.276,0.76125,1.3581081081081081,0.23333333333333334,0.5822368421052633,0.17435338345864662,0.14126176470588234,0.05822222222222224,0.05412153518123668,0.04055639097744361,1.5,0.05,0.32,0.01,0.2,0.4556571166865966,B,상반기
991,S010002402,서울흥인초등학교,서울특별시 중구,1946,569.0,1185.0,1.1,46.5,57.0,27.2,10.8,13.4,379.6,30.6,0.01,391.8,0.7,63.6,17.0,120.2,6.8,0.003567857142857143,0.3,0.01,2.0,20.0,1.8966666666666667,3.95,0.3666666666666667,0.8454545454545455,0.76,0.18133333333333332,0.3085714285714286,0.134,0.47450000000000003,0.20675675675675675,0.16666666666666669,0.9795,0.02333333333333333,0.0636,0.04722222222222222,0.1717142857142857,0.022666666666666665,0.3567857142857143,0.03,0.19999999999999998,0.0025,0.2,0.9483333333333334,1.975,0.18333333333333335,0.8454545454545455,0.76,0.18133333333333332,0.3085714285714286,0.402,0.47450000000000003,0.6202702702702703,0.16666666666666669,1.4692500000000002,0.06999999999999999,0.1272,0.09444444444444444,0.3434285714285714,0.04533333333333333,1.070357142857143,0.03,0.19999999999999998,0.0025,0.2,0.4780898365012,B,상반기
993,S010002495,서울신기초등학교,서울특별시 양천구,2000,795.0,672.0,1.2,36.6,22.0,36.4,15.0,24.4,290.0,43.24954177897573,0.005,33.0,0.0,15.9,5.2,12.4,0.0,0.0,0.6,0.018,0.0,0.0,2.65,2.24,0.39999999999999997,0.6654545454545455,0.29333333333333333,0.24266666666666667,0.42857142857142855,0.244,0.3625,0.2922266336417279,0.08333333333333334,0.0825,0.0,0.0159,0.014444444444444446,0.017714285714285714,0.0,0.0,0.06,0.35999999999999993,0.0,0.0,1.325,1.12,0.19999999999999998,0.6654545454545455,0.29333333333333333,0.24266666666666667,0.42857142857142855,0.732,0.3625,0.8766799009251838,0.08333333333333334,0.12375,0.0,0.0318,0.02888888888888889,0.03542857142857143,0.0,0.0,0.06,0.35999999999999993,0.0,0.0,0.3167912122091796,A,상반기
995,S010005177,서울금동초등학교,서울특별시 금천구,2003,891.0,799.0,1.21,38.7,66.9,34.336999999999996,25.0,20.0,171.0,33.0,0.02,345.0,0.0,191.1,18.5,22.8,6.3,0.002,0.9407608695652173,0.019119565217391304,1.2214285714285715,20.0,2.97,2.6633333333333336,0.4033333333333333,0.7036363636363637,0.8920000000000001,0.2289133333333333,0.7142857142857143,0.2,0.21375,0.22297297297297297,0.33333333333333337,0.8625,0.0,0.1911,0.05138888888888889,0.03257142857142857,0.020999999999999998,0.2,0.09407608695652173,0.3823913043478261,0.0015267857142857145,0.2,1.485,1.3316666666666668,0.20166666666666666,0.7036363636363637,0.8920000000000001,0.2289133333333333,0.7142857142857143,0.6000000000000001,0.21375,0.6689189189189189,0.33333333333333337,1.2937500000000002,0.0,0.3822,0.10277777777777777,0.06514285714285714,0.041999999999999996,0.6000000000000001,0.09407608695652173,0.3823913043478261,0.0015267857142857145,0.2,0.47895617312637556,B,상반기
997,S010005178,서울덕암초등학교,서울특별시 노원구,2003,732.0,936.0,1.7,40.3,35.7,55.6,14.0,20.0,30.0,42.0,0.013,64.0,2.1,15.5,4.8,6.2,2.3,0.0024661016949152547,0.5,0.013,6.0,20.0,2.44,3.12,0.5666666666666667,0.7327272727272727,0.47600000000000003,0.3706666666666667,0.4,0.2,0.0375,0.28378378378378377,0.21666666666666667,0.16,0.07,0.0155,0.013333333333333332,0.008857142857142857,0.007666666666666666,0.24661016949152548,0.05,0.25999999999999995,0.0075,0.2,1.22,1.56,0.2833333333333333,0.7327272727272727,0.47600000000000003,0.3706666666666667,0.4,0.6000000000000001,0.0375,0.8513513513513513,0.21666666666666667,0.24,0.21000000000000002,0.031,0.026666666666666665,0.017714285714285714,0.015333333333333332,0.7398305084745764,0.05,0.25999999999999995,0.0075,0.2,0.3884677311333705,A,상반기
999,S010005179,서울봉현초등학교,서울특별시 관악구,2003,737.0,747.0,1.03,38.6,51.2,43.0,10.3,22.50929292929293,236.0,12.0,0.02,133.11176470588234,1.3405,64.97898058252427,8.055970149253731,12.593283582089553,3.252261306532663,0.001,5.8,0.02,1.0569135802469138,20.0,2.4566666666666666,2.49,0.3433333333333333,0.7018181818181819,0.6826666666666668,0.2866666666666667,0.2942857142857143,0.2250929292929293,0.295,0.08108108108108109,0.33333333333333337,0.3327794117647058,0.04468333333333333,0.06497898058252427,0.022377694859038143,0.01799040511727079,0.010840871021775543,0.1,0.58,0.39999999999999997,0.0013211419753086423,0.2,1.2283333333333333,1.245,0.17166666666666666,0.7018181818181819,0.6826666666666668,0.2866666666666667,0.2942857142857143,0.6752787878787878,0.295,0.24324324324324326,0.33333333333333337,0.49916911764705874,0.13405,0.12995796116504854,0.044755389718076286,0.03598081023454158,0.021681742043551087,0.30000000000000004,0.58,0.39999999999999997,0.0013211419753086423,0.2,0.3865549434852808,A,상반기
1001,S010005203,서울광진초등학교,서울특별시 광진구,2003,421.0,705.0,1.1,43.4,20.4,23.8,8.8,8.2,381.6,22.2,0.017,184.25409836065572,1.3405,64.97898058252427,8.055970149253731,12.593283582089553,3.252261306532663,0.0024661016949152547,0.5,0.013,1.0,20.0,1.4033333333333333,2.35,0.3666666666666667,0.7890909090909091,0.27199999999999996,0.15866666666666668,0.25142857142857145,0.08199999999999999,0.47700000000000004,0.15,0.2833333333333334,0.4606352459016393,0.04468333333333333,0.06497898058252427,0.022377694859038143,0.01799040511727079,0.010840871021775543,0.24661016949152548,0.05,0.25999999999999995,0.00125,0.2,0.7016666666666667,1.175,0.18333333333333335,0.7890909090909091,0.27199999999999996,0.15866666666666668,0.25142857142857145,0.24599999999999997,0.47700000000000004,0.44999999999999996,0.2833333333333334,0.6909528688524589,0.13405,0.12995796116504854,0.044755389718076286,0.03598081023454158,0.021681742043551087,0.7398305084745764,0.05,0.25999999999999995,0.00125,0.2,0.3316353982276242,A,상반기
1003,S010005213,서울연광초등학교,서울특별시 은평구,2004,819.0,1216.0,1.04,37.5,42.1,23.6,12.7,13.7,438.0,107.0,0.02,62.9,0.0,9.3,0.0,0.0,0.0,0.0024661016949152547,1.1,0.01,4.0,0.0,2.73,4.053333333333334,0.3466666666666667,0.6818181818181818,0.5613333333333334,0.15733333333333335,0.3628571428571428,0.13699999999999998,0.5475,0.722972972972973,0.33333333333333337,0.15725,0.0,0.009300000000000001,0.0,0.0,0.0,0.24661016949152548,0.11000000000000001,0.19999999999999998,0.005,0.0,1.365,2.026666666666667,0.17333333333333334,0.6818181818181818,0.5613333333333334,0.15733333333333335,0.3628571428571428,0.4109999999999999,0.5475,2.1689189189189193,0.33333333333333337,0.235875,0.0,0.018600000000000002,0.0,0.0,0.0,0.7398305084745764,0.11000000000000001,0.19999999999999998,0.005,0.0,0.45901817054858274,B,상반기
1005,S010005214,서울고원초등학교,서울특별시 구로구,2004,553.0,508.0,1.2,43.2,42.9,49.5,21.0,13.4,110.1,27.9,0.01,193.89622641509433,1.3405,64.97898058252427,8.055970149253731,12.593283582089553,3.252261306532663,0.004,0.2,0.03,1.7354838709677416,20.0,1.8433333333333333,1.6933333333333334,0.39999999999999997,0.7854545454545455,0.572,0.33,0.6,0.134,0.137625,0.1885135135135135,0.16666666666666669,0.48474056603773585,0.04468333333333333,0.06497898058252427,0.022377694859038143,0.01799040511727079,0.010840871021775543,0.4,0.02,0.6,0.002169354838709677,0.2,0.9216666666666666,0.8466666666666667,0.19999999999999998,0.7854545454545455,0.572,0.33,0.6,0.402,0.137625,0.5655405405405405,0.16666666666666669,0.7271108490566038,0.13405,0.12995796116504854,0.044755389718076286,0.03598081023454158,0.021681742043551087,1.2000000000000002,0.02,0.6,0.002169354838709677,0.2,0.39287846332052806,A,상반기
1007,S010005215,서울가인초등학교,서울특별시 도봉구,2003,440.0,760.0,1.5,41.4,57.6,85.6,21.1,30.0,260.0,1.0,0.017,103.58375000000001,1.3405,64.97898058252427,8.055970149253731,12.593283582089553,3.252261306532663,0.0,0.7,0.015,0.0,20.0,1.4666666666666666,2.533333333333333,0.5,0.7527272727272727,0.768,0.5706666666666667,0.6028571428571429,0.3,0.325,0.006756756756756757,0.2833333333333334,0.25895937500000005,0.04468333333333333,0.06497898058252427,0.022377694859038143,0.01799040511727079,0.010840871021775543,0.0,0.06999999999999999,0.3,0.0,0.2,0.7333333333333333,1.2666666666666666,0.25,0.7527272727272727,0.768,0.5706666666666667,0.6028571428571429,0.8999999999999999,0.325,0.02027027027027027,0.2833333333333334,0.38843906250000004,0.13405,0.12995796116504854,0.044755389718076286,0.03598081023454158,0.021681742043551087,0.0,0.06999999999999999,0.3,0.0,0.2,0.354441802341632,A,상반기
1009,S010005236,서울묵현초등학교,서울특별시 중랑구,2004,456.0,600.0,1.0,46.3,30.0,24.0,6.0,38.0,295.0,19.0,0.009,154.77605633802818,1.3405,64.97898058252427,8.055970149253731,12.593283582089553,3.252261306532663,0.0024661016949152547,1.1,0.012,4.0,0.2,1.52,2.0,0.3333333333333333,0.8418181818181818,0.4,0.16,0.17142857142857143,0.38,0.36875,0.12837837837837837,0.15,0.38694014084507045,0.04468333333333333,0.06497898058252427,0.022377694859038143,0.01799040511727079,0.010840871021775543,0.24661016949152548,0.11000000000000001,0.24,0.005,0.002,0.76,1.0,0.16666666666666666,0.8418181818181818,0.4,0.16,0.17142857142857143,1.1400000000000001,0.36875,0.3851351351351351,0.15,0.5804102112676057,0.13405,0.12995796116504854,0.044755389718076286,0.03598081023454158,0.021681742043551087,0.7398305084745764,0.11000000000000001,0.24,0.005,0.002,0.344884780815998,A,상반기
