SCHUL_NM,ADRCD_NM,SCHUL_KND_SC_CODE,SEM_STR,AIR_BACT,FALL_BACT,MITE,RN,O3,ASBESTOS
서울등현초등학교,서울특별시 강서구,2,하반기,597.0,1.603230313293819,20.0,15.3,0.01,0.01
서울목동초등학교,서울특별시 양천구,2,상반기,184.75,2.3,20.0,25.0,0.02,0.003964597478176527
서울목동초등학교,서울특별시 양천구,2,하반기,164.0,1.603230313293819,20.0,0.0,0.01,0.003964597478176527
서울목원초등학교,서울특별시 양천구,2,상반기,196.7,1.3,20.0,54.0,0.013,0.003964597478176527
서울목원초등학교,서울특별시 양천구,2,하반기,600.4,1.7,20.0,93.0,0.01,0.003964597478176527
서울발산초등학교,서울특별시 강서구,2,상반기,337.5,1.603230313293819,10.0,66.0,0.01,0.01
서울발산초등학교,서울특별시 강서구,2,하반기,610.0,0.0,20.0,8.2,0.01,0.01
서울방화초등학교,서울특별시 강서구,2,상반기,244.0,0.3,20.0,20.0,0.02,0.0
서울방화초등학교,서울특별시 강서구,2,하반기,372.0,4.0,0.0,113.0,0.02,0.003964597478176527
서울백석초등학교,서울특별시 강서구,2,상반기,184.5,0.0,20.0,3.0,0.02,0.003964597478176527
서울백석초등학교,서울특별시 강서구,2,하반기,223.0,1.603230313293819,20.0,45.43074929577464,0.02,0.003964597478176527
서울삼정초등학교,서울특별시 강서구,2,상반기,382.5,0.0,10.0,34.9,0.01,0.0
서울삼정초등학교,서울특별시 강서구,2,하반기,712.0,0.0,20.0,11.8,0.01,0.0
서울서정초등학교,서울특별시 양천구,2,상반기,239.0,0.0,0.0,31.0,0.01,0.0
서울서정초등학교,서울특별시 양천구,2,하반기,664.0,0.0,20.0,59.1,0.01,0.01
서울송정초등학교,서울특별시 강서구,2,상반기,687.0,0.0,10.0,13.95,0.01,0.0
서울송정초등학교,서울특별시 강서구,2,하반기,713.0,1.603230313293819,20.0,27.9,0.01,0.003964597478176527
서울송화초등학교,서울특별시 강서구,2,상반기,133.0,0.0,20.0,17.0,0.01,0.003964597478176527
서울송화초등학교,서울특별시 강서구,2,하반기,311.0,0.0,0.0,2.35,0.01,0.0
서울신강초등학교,서울특별시 양천구,2,상반기,422.0,1.0,20.0,67.0,0.01,0.01
서울신강초등학교,서울특별시 양천구,2,하반기,304.0,1.603230313293819,0.0,36.0,0.01,0.01
서울신곡초등학교,서울특별시 강서구,2,상반기,248.8,1.7,20.0,43.0,0.023,0.003964597478176527
서울신곡초등학교,서울특별시 강서구,2,하반기,660.1,1.0,20.0,5.0,0.01,0.003964597478176527
서울신남초등학교,서울특별시 양천구,2,상반기,361.0,1.603230313293819,20.0,16.0,0.01,0.01
서울신남초등학교,서울특별시 양천구,2,하반기,558.0,1.603230313293819,20.0,14.0,0.01,0.01
서울신목초등학교,서울특별시 양천구,2,상반기,565.7,1.0,20.0,32.0,0.0,0.0
서울신목초등학교,서울특별시 양천구,2,하반기,532.6,1.0,20.0,32.0,0.01,0.0
서울신서초등학교,서울특별시 양천구,2,상반기,194.2,1.7,20.0,28.0,0.017,0.003964597478176527
서울신서초등학교,서울특별시 양천구,2,하반기,785.1,1.0,20.0,70.0,0.01,0.003964597478176527
서울신원초등학교,서울특별시 양천구,2,상반기,366.0,1.603230313293819,20.0,45.43074929577464,0.01,0.003964597478176527
서울신원초등학교,서울특별시 양천구,2,하반기,552.0,0.0,20.0,17.7,0.02,0.003964597478176527
서울신월초등학교,서울특별시 강서구,2,상반기,246.0,0.0,20.0,43.0,0.02,0.003964597478176527
서울신월초등학교,서울특별시 강서구,2,하반기,137.0,3.0,20.0,72.0,0.02,0.003964597478176527
서울신정초등학교,서울특별시 강서구,2,상반기,84.0,0.7,20.0,0.01,0.01,0.01
서울신정초등학교,서울특별시 강서구,2,하반기,77.0,0.7,20.0,21.0,0.01,0.01
서울양강초등학교,서울특별시 양천구,2,상반기,235.35000000000002,1.3,20.0,58.0,0.023,0.003964597478176527
서울양강초등학교,서울특별시 양천구,2,하반기,640.3,1.0,20.0,25.0,0.01,0.003964597478176527
서울양동초등학교,서울특별시 양천구,2,상반기,273.4,1.3,20.0,5.0,0.017,0.003964597478176527
서울양동초등학교,서울특별시 양천구,2,하반기,623.7,1.3,20.0,78.0,0.01,0.003964597478176527
서울양명초등학교,서울특별시 양천구,2,상반기,210.0,1.603230313293819,20.0,57.0,0.01,0.0
서울양명초등학교,서울특별시 양천구,2,하반기,262.0,1.603230313293819,0.0,6.6,0.01,0.003964597478176527
서울양목초등학교,서울특별시 양천구,2,상반기,167.8,1.7,20.0,24.0,0.02,0.003964597478176527
서울양목초등학교,서울특별시 양천구,2,하반기,606.2,1.3,20.0,93.0,0.01,0.003964597478176527
서울양원초등학교,서울특별시 양천구,2,상반기,98.0,1.603230313293819,20.0,45.43074929577464,0.01,0.0
서울양원초등학교,서울특별시 양천구,2,하반기,333.0,1.603230313293819,20.0,22.7,0.01,0.003964597478176527
서울양천초등학교,서울특별시 강서구,2,상반기,191.0,0.0,0.0,35.0,0.01,0.003964597478176527
서울양천초등학교,서울특별시 강서구,2,하반기,420.0,1.603230313293819,20.0,25.1,0.01,0.003964597478176527
서울양화초등학교,서울특별시 양천구,2,상반기,618.0,1.603230313293819,20.0,42.0,0.01,0.003964597478176527
서울양화초등학교,서울특별시 양천구,2,하반기,640.0,1.603230313293819,20.0,4.3,0.01,0.003964597478176527
서울염동초등학교,서울특별시 강서구,2,상반기,216.5,1.7,20.0,46.0,0.01,0.01
서울염동초등학교,서울특별시 강서구,2,하반기,359.0,0.0,20.0,28.8,0.01,0.01
서울염창초등학교,서울특별시 강서구,2,상반기,456.0,0.0,20.0,1.1,0.03,0.003964597478176527
서울염창초등학교,서울특별시 강서구,2,하반기,552.0,1.603230313293819,20.0,1.1,0.01,0.003964597478176527
서울영도초등학교,서울특별시 양천구,2,상반기,683.4,1.3,18.0,93.0,0.013,0.001
서울영도초등학교,서울특별시 양천구,2,하반기,721.7,1.3,19.0,93.0,0.01,0.0
서울우장초등학교,서울특별시 강서구,2,상반기,252.5,1.3,20.0,24.0,0.017,0.001
서울우장초등학교,서울특별시 강서구,2,하반기,791.0,1.0,20.0,51.0,0.01,0.0
서울월정초등학교,서울특별시 강서구,2,상반기,492.6,3.0,20.0,23.9,0.01,0.003964597478176527
서울월정초등학교,서울특별시 강서구,2,하반기,787.8,3.3,20.0,23.9,0.04,0.003964597478176527
서울월촌초등학교,서울특별시 양천구,2,상반기,204.2,1.35,0.0,39.0,0.015,0.001
서울월촌초등학교,서울특별시 양천구,2,하반기,579.0,1.0,20.0,18.3,0.01,0.0
서울은정초등학교,서울특별시 양천구,2,상반기,584.0,1.603230313293819,17.980964673913046,32.0,0.01,0.003964597478176527
서울은정초등학교,서울특별시 양천구,2,하반기,272.0,0.0,20.0,52.7,0.01,0.01
서울정곡초등학교,서울특별시 강서구,2,상반기,215.95,1.3,20.0,45.43074929577464,0.017,0.003964597478176527
서울정곡초등학교,서울특별시 강서구,2,하반기,236.4,2.0,20.0,29.1,0.02,0.003964597478176527
서울정목초등학교,서울특별시 양천구,2,상반기,157.55,1.3,20.0,45.43074929577464,0.013,0.003964597478176527
서울정목초등학교,서울특별시 양천구,2,하반기,671.4,1.7,20.0,141.0,0.01,0.003964597478176527
서울지향초등학교,서울특별시 양천구,2,상반기,478.5,0.0,20.0,67.15,0.01,0.0
서울지향초등학교,서울특별시 양천구,2,하반기,666.0,1.603230313293819,20.0,26.3,0.01,0.003964597478176527
서울치현초등학교,서울특별시 강서구,2,상반기,430.25,1.35,20.0,109.0,0.01,0.001
서울치현초등학교,서울특별시 강서구,2,하반기,626.2,1.7,20.0,109.0,0.06,0.01
서울탑산초등학교,서울특별시 강서구,2,상반기,137.0,1.603230313293819,20.0,54.0,0.01,0.01
서울탑산초등학교,서울특별시 강서구,2,하반기,486.0,1.603230313293819,20.0,18.8,0.01,0.01
서울화곡초등학교,서울특별시 강서구,2,상반기,203.9,1.35,20.0,45.43074929577464,0.018,0.001
서울화곡초등학교,서울특별시 강서구,2,하반기,641.0,1.3,0.0,13.0,0.01,0.0
서울가산초등학교,서울특별시 금천구,2,상반기,174.0,1.603230313293819,20.0,122.4,0.015,0.01
서울가산초등학교,서울특별시 금천구,2,하반기,29.0,1.603230313293819,20.0,36.3,0.01,0.01
서울개명초등학교,서울특별시 구로구,2,상반기,242.0,1.0,20.0,16.0,0.02,0.002
서울개명초등학교,서울특별시 구로구,2,하반기,227.0,5.0,20.0,41.0,0.03,0.0
서울개봉초등학교,서울특별시 구로구,2,상반기,384.7,2.0,20.0,41.5,0.02,0.002
서울개봉초등학교,서울특별시 구로구,2,하반기,384.7,2.0,20.0,41.5,0.02,0.0
서울개웅초등학교,서울특별시 구로구,2,상반기,256.15,1.603230313293819,17.980964673913046,45.43074929577464,0.025,0.003964597478176527
서울개웅초등학교,서울특별시 구로구,2,하반기,778.0,1.603230313293819,20.0,40.8,0.01,0.0
서울고산초등학교,서울특별시 구로구,2,상반기,345.6,1.603230313293819,19.0,148.0,0.02,0.002
서울고산초등학교,서울특별시 구로구,2,하반기,567.7,1.603230313293819,19.0,77.9,0.015,0.0
서울고척초등학교,서울특별시 구로구,2,상반기,591.45,1.65,20.0,45.43074929577464,0.02,0.003964597478176527
서울고척초등학교,서울특별시 구로구,2,하반기,360.7,2.0,20.0,98.5,0.06,0.003964597478176527
서울구로남초등학교,서울특별시 구로구,2,상반기,480.0,1.0,20.0,45.43074929577464,0.01,0.003964597478176527
서울구로남초등학교,서울특별시 구로구,2,하반기,355.7,0.3,20.0,38.4,0.01,0.003964597478176527
서울구로초등학교,서울특별시 구로구,2,상반기,753.25,1.603230313293819,20.0,45.43074929577464,0.02,0.002
서울구로초등학교,서울특별시 구로구,2,하반기,513.5,1.603230313293819,20.0,24.0,0.02,0.0
서울구일초등학교,서울특별시 구로구,2,상반기,474.0,0.0,20.0,53.7,0.01,0.003964597478176527
서울구일초등학교,서울특별시 구로구,2,하반기,474.0,1.603230313293819,20.0,53.7,0.01,0.003964597478176527
서울금산초등학교,서울특별시 금천구,2,상반기,756.2,1.603230313293819,20.0,45.43074929577464,0.025,0.001
서울금산초등학교,서울특별시 금천구,2,하반기,768.0,1.603230313293819,20.0,27.3,0.01,0.0
서울금천초등학교,서울특별시 금천구,2,상반기,174.5,1.0,20.0,53.0,0.02,0.001
서울금천초등학교,서울특별시 금천구,2,하반기,168.0,2.0,20.0,34.0,0.02,0.0
서울당산초등학교,서울특별시 영등포구,2,상반기,504.7,1.603230313293819,20.0,42.6,0.03,0.003964597478176527
서울당산초등학교,서울특별시 영등포구,2,하반기,85.5,0.0,19.0,40.0,0.02,0.0
서울당서초등학교,서울특별시 영등포구,2,상반기,49.0,1.603230313293819,20.0,32.6,0.01,0.01
서울당서초등학교,서울특별시 영등포구,2,하반기,512.0,1.603230313293819,20.0,38.6,0.01,0.01
서울당중초등학교,서울특별시 영등포구,2,상반기,461.7,4.0,20.0,24.8,0.02,0.003964597478176527
서울당중초등학교,서울특별시 영등포구,2,하반기,759.6,2.7,20.0,28.0,0.02,0.003964597478176527
서울대길초등학교,서울특별시 영등포구,2,상반기,410.7,1.603230313293819,20.0,31.8,0.01,0.003964597478176527
서울대길초등학교,서울특별시 영등포구,2,하반기,410.7,1.603230313293819,20.0,31.8,0.01,0.003964597478176527
서울대동초등학교,서울특별시 영등포구,2,상반기,430.4,1.3,20.0,73.35,0.01,0.003964597478176527
서울대동초등학교,서울특별시 영등포구,2,하반기,262.0,2.3,20.0,81.5,0.01,0.003964597478176527
서울대방초등학교,서울특별시 영등포구,2,상반기,800.0,10.0,100.0,62.7,0.06,0.01
서울대방초등학교,서울특별시 영등포구,2,하반기,563.8,4.0,19.0,62.7,0.03,0.003964597478176527
서울대영초등학교,서울특별시 영등포구,2,상반기,336.6977637130801,1.603230313293819,17.980964673913046,45.43074929577464,0.021434327176781006,0.003964597478176527
서울대영초등학교,서울특별시 영등포구,2,하반기,390.0,1.603230313293819,20.0,22.9,0.02,0.0
서울덕의초등학교,서울특별시 구로구,2,상반기,694.4,1.7,20.0,35.4,0.02,0.001
서울덕의초등학교,서울특별시 구로구,2,하반기,642.4,0.3,20.0,35.4,0.02,0.0
서울도림초등학교,서울특별시 영등포구,2,상반기,26.0,1.0,20.0,94.0,0.035,0.003
서울도림초등학교,서울특별시 영등포구,2,하반기,379.0,2.0,20.0,37.0,0.04,0.0
서울도신초등학교,서울특별시 영등포구,2,상반기,54.8,1.7,20.0,60.8,0.01,0.001
서울도신초등학교,서울특별시 영등포구,2,하반기,157.0,1.0,20.0,2.8,0.0,0.0
서울독산초등학교,서울특별시 금천구,2,상반기,250.4,1.0,20.0,29.4,0.015,0.001
서울독산초등학교,서울특별시 금천구,2,하반기,328.5,3.0,20.0,52.1,0.03,0.0
서울동구로초등학교,서울특별시 구로구,2,상반기,326.1,1.0,20.0,148.0,0.02,0.002
서울동구로초등학교,서울특별시 구로구,2,하반기,378.1,1.603230313293819,20.0,8.7,0.01,0.0
서울두산초등학교,서울특별시 금천구,2,상반기,103.0,1.603230313293819,20.0,50.0,0.01,0.001
서울두산초등학교,서울특별시 금천구,2,하반기,103.0,1.603230313293819,0.0,50.0,0.02,0.0
서울매봉초등학교,서울특별시 구로구,2,상반기,595.2,1.603230313293819,20.0,34.9,0.02,0.003964597478176527
서울매봉초등학교,서울특별시 구로구,2,하반기,487.0,1.603230313293819,20.0,22.7,0.02,0.003964597478176527
서울문교초등학교,서울특별시 금천구,2,상반기,158.6,1.603230313293819,59.7,72.1,0.02,0.003964597478176527
서울문교초등학교,서울특별시 금천구,2,하반기,488.3,1.603230313293819,20.0,84.6,0.01,0.003964597478176527
서울문래초등학교,서울특별시 영등포구,2,상반기,456.2,1.603230313293819,20.0,17.5,0.02,0.002
서울문래초등학교,서울특별시 영등포구,2,하반기,594.9,1.603230313293819,20.0,90.0,0.02,0.0
서울문백초등학교,서울특별시 금천구,2,상반기,127.0,0.5,20.0,73.0,0.0265,0.003
서울문백초등학교,서울특별시 금천구,2,하반기,146.5,1.7,20.0,31.0,0.01,0.0
서울문성초등학교,서울특별시 금천구,2,상반기,429.4,1.3,20.0,19.0,0.01,0.001
서울문성초등학교,서울특별시 금천구,2,하반기,367.8,0.7,20.0,22.0,0.02,0.0
서울미래초등학교,서울특별시 구로구,2,상반기,245.3,2.0,20.0,26.7,0.02,0.002
서울미래초등학교,서울특별시 구로구,2,하반기,443.6,3.0,20.0,33.2,0.01,0.0
서울백산초등학교,서울특별시 금천구,2,상반기,35.0,0.0,0.0,38.3,0.037,0.002
서울백산초등학교,서울특별시 금천구,2,하반기,45.0,0.5,0.0,107.4,0.025,0.0
서울세곡초등학교,서울특별시 구로구,2,상반기,305.8,1.603230313293819,20.0,45.43074929577464,0.01,0.003964597478176527
서울세곡초등학교,서울특별시 구로구,2,하반기,293.9,1.603230313293819,20.0,14.1,0.02,0.003964597478176527
서울시흥초등학교,서울특별시 금천구,2,상반기,495.6,1.603230313293819,20.0,32.3,0.01,0.002
서울시흥초등학교,서울특별시 금천구,2,하반기,495.6,1.603230313293819,20.0,32.3,0.03,0.0
서울신구로초등학교,서울특별시 구로구,2,상반기,659.5,6.0,20.0,102.0,0.015,0.002
서울신구로초등학교,서울특별시 구로구,2,하반기,783.2,0.7,0.0,22.3,0.01,0.0
서울신대림초등학교,서울특별시 영등포구,2,상반기,114.1,1.603230313293819,20.0,60.0,0.01,0.001
서울신대림초등학교,서울특별시 영등포구,2,하반기,178.3,1.603230313293819,20.0,60.0,0.02,0.0
서울신도림초등학교,서울특별시 구로구,2,상반기,313.0,1.7,20.0,44.0,0.013,0.01
서울신도림초등학교,서울특별시 구로구,2,하반기,782.9,1.0,20.0,81.0,0.02,0.0
서울신미림초등학교,서울특별시 구로구,2,상반기,531.8,1.603230313293819,20.0,67.7,0.01,0.003964597478176527
서울신미림초등학교,서울특별시 구로구,2,하반기,326.8,1.603230313293819,20.0,49.5,0.01,0.003964597478176527
서울신영초등학교,서울특별시 영등포구,2,상반기,393.8,1.603230313293819,20.0,45.43074929577464,0.02,0.002
서울신영초등학교,서울특별시 영등포구,2,하반기,404.7,1.603230313293819,20.0,38.1,0.01,0.0
서울신흥초등학교,서울특별시 금천구,2,상반기,511.5,0.0,20.0,65.0,0.02,0.002
서울신흥초등학교,서울특별시 금천구,2,하반기,346.3,1.603230313293819,20.0,65.0,0.01,0.0
서울안천초등학교,서울특별시 금천구,2,상반기,391.3,1.603230313293819,20.0,60.6,0.02,0.001
서울안천초등학교,서울특별시 금천구,2,하반기,588.2,1.603230313293819,20.0,80.5,0.02,0.0
서울여의도초등학교,서울특별시 영등포구,2,상반기,692.5,1.0,20.0,35.2,0.02,0.002
서울여의도초등학교,서울특별시 영등포구,2,하반기,521.5,2.0,1.0,14.4,0.02,0.0
서울영남초등학교,서울특별시 금천구,2,상반기,458.65,1.603230313293819,20.0,38.1,0.02,0.003964597478176527
서울영남초등학교,서울특별시 금천구,2,하반기,421.6,1.603230313293819,20.0,38.1,0.02,0.003964597478176527
서울영동초등학교,서울특별시 영등포구,2,상반기,559.2,1.603230313293819,20.0,148.0,0.01,0.002
서울영동초등학교,서울특별시 영등포구,2,하반기,585.5,1.603230313293819,20.0,21.9,0.02,0.0
서울영등포초등학교,서울특별시 영등포구,2,상반기,291.85,2.0,20.0,45.43074929577464,0.02,0.001
서울영등포초등학교,서울특별시 영등포구,2,하반기,449.0,1.603230313293819,20.0,49.2,0.01,0.0
서울영림초등학교,서울특별시 영등포구,2,상반기,510.5,1.603230313293819,20.0,45.43074929577464,0.013,0.01
서울영림초등학교,서울특별시 영등포구,2,하반기,355.8,1.603230313293819,20.0,82.6,0.01,0.01
서울영서초등학교,서울특별시 구로구,2,상반기,311.6,2.7,20.0,148.0,0.01,0.002
